'GLCM_pan','Mean_Green','Mean_Red','Mean_NIR','SD_pan',outlier
1,0.130963024,0.111671349,0.245228902,0.012778864,0
0.685655033,0.068943264,0.053591851,0.189332598,0.128730707,0
0.27826087,0.132117955,0.10778535,0.191616106,0,0
0.391304348,0.110751743,0.111671349,0.224048538,0.086257334,0
0.482352941,0.08476581,0.059210358,0.275013789,0.022758849,0
0.805328218,0.200908495,0.174454526,0.282418643,0.165393582,0
0.693179881,0.382160378,0.356489306,0.464975179,0.149598358,0
0.660954817,0.392554751,0.361022972,0.484831771,0.478429399,0
0.841104492,0.100824842,0.082618878,0.190607517,0.110198779,0
0.417476556,0.120568651,0.114909682,0.179371208,0.109124225,0
0.975532822,0.120568651,0.114909682,0.179371208,0.095468038,0
0.62259134,0.094863201,0.077770631,0.187342211,0.126193588,0
0.793043478,0.097316053,0.087362264,0.205574554,0.166406909,0
0.721225422,0.095308251,0.080384072,0.220518478,0.190963275,0
0.697236554,0.154761962,0.153218469,0.223048667,0.218700477,0
0.779226156,0.055828388,0.042371028,0.077146534,0.066673622,0
0.728885914,0.070029754,0.046089113,0.36471165,0.188126583,0
0.669711026,0.086889707,0.072778424,0.232922303,0.124688855,0
0.810817467,0.101768951,0.099437647,0.172752344,0.286158298,0
0.695720375,0.100588356,0.108044416,0.157065637,0.261183231,0
0.557772095,0.099394928,0.083533835,0.228314028,0.125315428,0
0.601152023,0.099058073,0.07950391,0.181191396,0.08238232,0
0.81599318,0.107864417,0.103381217,0.14674021,0.190808814,0
0.7050839,0.077723552,0.064849796,0.112948489,0.130343768,0
0.805305521,0.064901008,0.038873628,0.323463872,0.142243455,0
0.549360614,0.06752435,0.040613076,0.334489008,0.176701745,0
0.621491495,0.098652473,0.084160941,0.213899614,0.191205699,0
0.676365067,0.092978648,0.088067501,0.141680456,0.150878296,0
0.64900703,0.086046276,0.075739935,0.27760378,0.253164424,0
0.751298481,0.08361088,0.067518995,0.237702309,0.116580617,0
0.785279909,0.163782296,0.16607534,0.224655268,0.276023695,0
0.712529079,0.047886074,0.029522724,0.145945946,0.156960552,0
0.806665117,0.082849676,0.066158054,0.260151432,0.159672425,0
0.757553817,0.039856787,0.021047852,0.201086173,0.13637541,0
0.714509056,0.046248882,0.020900881,0.255521236,0.10887328,0
0.730076604,0.044376245,0.023662717,0.19205106,0.127237965,0
0.641411986,0.049891038,0.023843138,0.226719723,0.158514823,0
0.818966838,0.041455921,0.019378865,0.106232763,0.046445503,0
0.752110901,0.048296663,0.022642108,0.213814757,0.167489422,0
0.714424195,0.058266574,0.029345734,0.299025556,0.188935606,0
0.643664012,0.061574063,0.029375912,0.328797395,0.187910812,0
0.729168189,0.056085039,0.029047601,0.178315342,0.159103142,0
0.726656436,0.050464378,0.029961737,0.261299504,0.257325335,0
0.6220663,0.070666035,0.041237611,0.438472146,0.127720959,0
0.694819401,0.069627973,0.03657287,0.412166102,0.132375341,0
0.580164819,0.064712019,0.037955119,0.346678032,0.140615504,0
0.78553492,0.065204177,0.033654515,0.411059018,0.128580432,0
0.769087114,0.067412981,0.035700062,0.331770546,0.134955864,0
0.618560979,0.077087662,0.052901606,0.295140038,0.166652638,0
0.639450627,0.056476362,0.028940843,0.390516599,0.156920461,0
0.656649844,0.063448744,0.038181865,0.319008109,0.168778019,0
0.661025099,0.069685864,0.040195095,0.461514791,0.149554804,0
0.576974956,0.067441855,0.035084779,0.365526751,0.129966453,0
0.747847137,0.039906625,0.022909438,0.179492285,0.069237787,0
0.686311975,0.04441543,0.025173168,0.194913718,0.108354374,0
0.626601261,0.066512889,0.041695202,0.279718938,0.083402901,0
0.568752788,0.060603451,0.034394503,0.281562981,0.113465475,0
0.652742257,0.052620248,0.026395253,0.260672918,0.10087414,0
0.6031084,0.05999897,0.030425178,0.298988785,0.199657686,0
0.69805226,0.05893052,0.037358652,0.237171155,0.094873143,0
0.748391075,0.057692884,0.030274902,0.24503423,0.155699936,0
0.724595055,0.073938338,0.041804319,0.399531164,0.161860141,0
0.737617221,0.064049247,0.035003821,0.301489244,0.161841913,0
0.751239485,0.050246225,0.025229453,0.200073543,0.140666864,0
0.679688832,0.052391668,0.026948468,0.221525097,0.098955654,0
0.644797806,0.07095686,0.038935579,0.371821866,0.141130219,0
0.720539009,0.063695734,0.036591849,0.243989987,0.107256529,0
0.713008202,0.035996251,0.019526062,0.153106353,0.102185112,0
0.630554135,0.061840442,0.034858096,0.290965251,0.136315207,0
0.710817773,0.042049886,0.020535412,0.237929241,0.128134508,0
0.70035308,0.054463569,0.02991168,0.279332878,0.148299631,0
0.753206403,0.075526367,0.03949251,0.422761537,0.16758722,0
0.687168871,0.063856758,0.04079234,0.257832322,0.10358326,0
0.756892142,0.056889991,0.031831727,0.255999599,0.130018687,0
0.477067349,0.054737621,0.029417697,0.298841699,0.103076018,0
0.752084198,0.059790441,0.033789446,0.212465527,0.078858741,0
0.612774249,0.062107176,0.040736441,0.254810496,0.133220139,0
0.743507238,0.040300991,0.022642108,0.167890025,0.133787732,0
0.694339449,0.055039679,0.031161414,0.196972294,0.136764055,0
0.617376536,0.058130229,0.031441655,0.241919471,0.083498253,0
0.668303495,0.066055938,0.037060162,0.319624931,0.076523954,0
0.793785046,0.056983319,0.031288733,0.273248759,0.047761398,0
0.737102007,0.056597058,0.031438416,0.170396029,0.099143647,0
0.728900256,0.063399598,0.036542029,0.295532267,0.164595713,0
0.621704947,0.045853541,0.024983672,0.260554118,0.184006877,0
0.476385337,0.047519306,0.024236364,0.30413679,0.050915396,0
0.689923274,0.053430726,0.029622223,0.328696258,0.065170091,0
0.746232581,0.047981278,0.026567964,0.320419195,0.203199011,0
0.625130288,0.073195883,0.050374336,0.251398629,0.125354758,0
0.749153087,0.06967297,0.050054708,0.220588678,0.158261011,0
0.86799659,0.065074247,0.048200027,0.179900717,0.061696907,0
0.627713293,0.061467311,0.030140094,0.355432984,0.172751152,0
0.663715727,0.059357342,0.036297355,0.19729362,0.093659595,0
0.653635575,0.054160155,0.030022185,0.19739658,0.142614009,0
0.684685506,0.071103829,0.050680116,0.231167853,0.106506904,0
0.763405133,0.042610852,0.020519321,0.204508501,0.120900113,0
0.681668784,0.063110866,0.028446197,0.410369553,0.128767271,0
0.740286596,0.050684671,0.029753524,0.143408715,0.114790209,0
0.724296675,0.063688331,0.030065363,0.360397132,0.136490794,0
0.777537845,0.067837831,0.047348808,0.238761327,0.116439027,0
0.695418854,0.040361777,0.016089401,0.197050541,0.118824615,0
0.647493331,0.058519086,0.030002686,0.312442396,0.102326445,0
0.724667478,0.069052094,0.057827839,0.142814714,0.129154399,0
0.752688579,0.070040448,0.063281405,0.20215901,0.079460023,0
0.645944128,0.080076793,0.060842478,0.298047435,0.137645394,0
0.771500493,0.065565093,0.042290069,0.285190292,0.160651163,0
1,0.060801005,0.039132695,0.245228902,0.025557729,0
0.650510019,0.071864022,0.050586167,0.267611113,0.133760334,0
0.638173724,0.040782212,0.017076051,0.182974812,0.146677157,0
0.536342846,0.064626712,0.027231822,0.383314948,0.079479599,0
0.73563802,0.048170633,0.023498326,0.290575816,0.172839382,0
0.659055919,0.097583272,0.09210166,0.23223776,0.198593723,0
0.71842088,0.06473221,0.038302353,0.246332046,0.149692955,0
0.758050066,0.055975046,0.031175649,0.204097392,0.080800014,0
0.640688212,0.074843908,0.072693598,0.159725217,0.185385464,0
0.611916264,0.081621833,0.061369247,0.325684869,0.201551138,0
0.687249981,0.079503557,0.06262201,0.219415334,0.125526295,0
0.711279376,0.036042185,0.017031074,0.16042471,0.149051566,0
0.779812447,0.036258735,0.017306332,0.223849972,0.109632304,0
0.694049599,0.082559068,0.072071165,0.217736979,0.135336361,0
0.673095689,0.086575201,0.073329489,0.251318257,0.109037064,0
0.539958592,0.040136001,0.020072794,0.26792215,0.115407525,0
0.571253197,0.091175674,0.082526354,0.249001655,0.263583244,0
0.752616095,0.040671161,0.019254314,0.254766855,0.14406993,0
0.725632282,0.042947706,0.022347337,0.29862107,0.136172366,0
0.607626214,0.070617913,0.048200027,0.22597904,0.087231286,0
0.722037594,0.051038234,0.026442478,0.356715389,0.164770864,0
0.679421726,0.05822166,0.028230308,0.37463872,0.147230782,0
0.743306279,0.0534252,0.026885909,0.357839844,0.118693004,0
0.748986933,0.075847181,0.057915025,0.185548814,0.124174541,0
0.740907504,0.065986942,0.050647702,0.186097521,0.14674925,0
0.781460154,0.079363716,0.064517045,0.232161984,0.108739763,0
0.632362304,0.075850311,0.05225979,0.286395006,0.158224611,0
0.638940536,0.073264628,0.052625748,0.203971318,0.121020298,0
0.666942078,0.068642076,0.045075988,0.209564907,0.099765696,0
0.569309463,0.077403129,0.055324359,0.222890237,0.156475876,0
0.60731539,0.062629645,0.026857872,0.355637854,0.126963029,0
0.746209509,0.062182239,0.030555489,0.282348206,0.160975,0
0.779292957,0.074563925,0.051006582,0.265306122,0.11886727,0
0.726598644,0.069693969,0.044681038,0.277021511,0.126849674,0
0.741571259,0.077714656,0.06023299,0.283722821,0.086037945,0
0.567024723,0.07697003,0.065687024,0.255157198,0.11615594,0
0.603673891,0.053197713,0.029417697,0.32119875,0.141304644,0
0.737260633,0.053197713,0.028467786,0.297826806,0.247549614,0
0.650610969,0.071051012,0.060451719,0.223386652,0.10505792,0
0.741176841,0.056031939,0.033370696,0.365098808,0.158626527,0
0.755571794,0.052666278,0.024532038,0.247761337,0.111757331,0
0.541176471,0.07697003,0.054676692,0.291560949,0.113426169,0
0.665868735,0.069402197,0.058494516,0.217812872,0.125742151,0
0.816213284,0.072114073,0.062860842,0.232773404,0.081510675,0
0.748763853,0.063146957,0.046176069,0.240264755,0.115474045,0
0.680647911,0.066637528,0.044406551,0.266692932,0.107532415,0
0.70948186,0.074275193,0.04877573,0.317300975,0.095204862,0
0.678608028,0.045923344,0.022506881,0.294644903,0.140517276,0
0.61475922,0.051470592,0.024733204,0.318290278,0.17773529,0
0.651157875,0.079749921,0.04650555,0.469793096,0.123410652,0
0.567585933,0.085652152,0.045759981,0.491558383,0.095203874,0
0.73971867,0.073173196,0.038436453,0.340987314,0.239435605,0
0.692902302,0.082369944,0.047194077,0.478325568,0.077154714,0
0.708435779,0.064021484,0.036791131,0.307675336,0.246170327,0
0.745304295,0.049554349,0.023971055,0.269814393,0.137735535,0
0.617647059,0.077493358,0.041217372,0.391174848,0.202328822,0
0.717778789,0.03962952,0.017729575,0.168619403,0.145487948,0
0.614905382,0.055906988,0.026470814,0.341897408,0.187799313,0
0.751295487,0.085471601,0.042419003,0.481620396,0.149464904,0
0.744865433,0.057412196,0.032928731,0.257073185,0.153631507,0
0.745178276,0.087279482,0.043971145,0.48638915,0.167604191,0
0.654665457,0.046057015,0.022585859,0.263953882,0.194475918,0
0.736788096,0.0718477,0.042011213,0.49176932,0.094786547,0
0.626628453,0.071045237,0.042163774,0.530581357,0.131522763,0
0.752078552,0.042033387,0.02731278,0.147766134,0.086926773,0
0.744090522,0.053293958,0.029918166,0.248478163,0.16057006,0
0.715647524,0.064502032,0.034363514,0.30413679,0.167448223,0
0.602834612,0.065168085,0.034518071,0.302688913,0.169733385,0
0.701584257,0.074046613,0.040090702,0.362451738,0.139853171,0
0.749150626,0.059742319,0.038485028,0.269939327,0.18138749,0
0.738808995,0.044659922,0.023985655,0.162856075,0.135185691,0
0.603758746,0.042198377,0.018083532,0.218800725,0.183980418,0
0.75958953,0.080180057,0.044771204,0.459680088,0.2126043,0
0.562794101,0.071303653,0.043585403,0.314602868,0.132382704,0
0.728121873,0.075199974,0.045074332,0.321576057,0.130966787,0
0.69345025,0.070659161,0.038096428,0.418491845,0.132964118,0
0.524404298,0.067121041,0.033951363,0.395844825,0.063044636,0
0.584732233,0.074371437,0.041428967,0.424239082,0.102042622,0
0.770332481,0.063014621,0.036542029,0.31869829,0.18447161,0
0.69229083,0.08410585,0.040983171,0.447671578,0.295141578,0
0.618118186,0.07514139,0.038673931,0.410976283,0.201621066,0
0.779684637,0.067414786,0.034771066,0.328223249,0.127291583,0
0.638988349,0.068308052,0.037837362,0.382073911,0.121626691,0
0.708070475,0.062100302,0.032763974,0.248538334,0.232019883,0
0.76132424,0.054881987,0.027366753,0.202206288,0.187272017,0
0.772363248,0.054635715,0.027703285,0.310093767,0.142712771,0
0.682239273,0.057143726,0.028500169,0.30728075,0.161797073,0
0.620062518,0.055315086,0.031360696,0.216767788,0.230238843,0
0.617296103,0.045844657,0.021710465,0.196613348,0.126007556,0
0.642710997,0.054304522,0.031117821,0.274931054,0.194482851,0
0.789609347,0.054771589,0.025684089,0.330145031,0.132712472,0
1,0.066864389,0.037189695,0.350468836,0.060699605,0
0.839215686,0.070473547,0.042532944,0.299172642,0.080867976,0
0.610205821,0.049622929,0.026271888,0.323804271,0.100161313,0
0.623161597,0.064285045,0.03554894,0.44375069,0.165485745,0
0.63336175,0.059036528,0.031576585,0.234418092,0.339887067,0
0.709314237,0.03988325,0.021742159,0.136918942,0.163239649,0
0.707865655,0.072187897,0.039395809,0.343001931,0.163863988,0
0.667150353,0.069520729,0.042068783,0.292619967,0.231487598,0
0.791362772,0.055026353,0.030641067,0.211068211,0.111589458,0
0.680163994,0.060259333,0.03312706,0.285171831,0.174635875,0
0.718726911,0.059137355,0.029386855,0.397399732,0.224637293,0
0.726776719,0.064922006,0.03695418,0.3999298,0.195460049,0
0.786353504,0.063688331,0.032656029,0.361862737,0.171949294,0
0.736833357,0.069566926,0.035557576,0.402069498,0.20769708,0
0.622613958,0.081815867,0.049940143,0.366840556,0.157007839,0
0.770375107,0.064554529,0.038161195,0.411693326,0.099190661,0
0.706450696,0.063142947,0.031792474,0.321125207,0.199091423,0
0.75547165,0.051657806,0.023905335,0.203735981,0.148125847,0
0.758551918,0.049816967,0.023460989,0.259948883,0.149645254,0
0.77093058,0.045678636,0.026840523,0.310990072,0.109375213,0
0.458653026,0.029329153,0.016302449,0.129895201,0.055953152,0
0.801807332,0.079568623,0.048847693,0.371980143,0.125792326,0
0.661778915,0.060127296,0.029633585,0.287148373,0.204003739,0
0.783157158,0.04297833,0.023686829,0.217911047,0.160281816,0
0.64318064,0.076376958,0.047272288,0.336792833,0.163686231,0
0.665258164,0.052854582,0.027643653,0.410268831,0.119605681,0
0.63440433,0.063527924,0.030521129,0.33701048,0.142901833,0
0.56743393,0.070906646,0.036542029,0.414671815,0.081293201,0
0.601108269,0.049540434,0.021645698,0.183673469,0.2863462,0
0.614408048,0.063670653,0.030290064,0.351063183,0.157891677,0
0.762936179,0.052208721,0.028278697,0.251163056,0.15323015,0
0.702285638,0.064554529,0.040751861,0.468284611,0.147326876,0
0.699579905,0.049320447,0.024051317,0.22382791,0.108545748,0
0.671254162,0.064785515,0.040039428,0.312774407,0.185104783,0
0.634274816,0.065575554,0.038860487,0.461291638,0.12048406,0
0.792899052,0.06436204,0.033130985,0.369707667,0.099419966,0
0.67665327,0.051190335,0.026364411,0.24745095,0.136413453,0
0.669532817,0.059230774,0.030100852,0.307536891,0.210084966,0
0.612299481,0.079792158,0.046319704,0.393971852,0.106907951,0
0.837262652,0.082373454,0.053751454,0.377606178,0.14200636,0
0.875419153,0.082455949,0.055324359,0.344511859,0.094025776,0
0.755490602,0.054462637,0.026672824,0.299944843,0.199470743,0
0.555044047,0.053486446,0.029633585,0.298731384,0.118691573,0
0.494396652,0.063714579,0.033185938,0.290718548,0.110643819,0
0.642106949,0.050953161,0.025404477,0.366484123,0.17271313,0
0.731344132,0.065516971,0.039780362,0.446221732,0.178319984,0
0.66001705,0.051417196,0.028640497,0.295797022,0.208666323,0
0.798709049,0.054036413,0.031499482,0.321865889,0.174280473,0
0.7485763,0.05623903,0.031268173,0.282786226,0.142233351,0
0.730448836,0.057780418,0.032979863,0.428342314,0.136736286,0
0.886615516,0.051850295,0.027474697,0.399448428,0.113105583,0
0.692924126,0.062927127,0.033244817,0.339216768,0.165545398,0
0.689518251,0.084793979,0.047568157,0.415495137,0.07805599,0
0.78682477,0.079358636,0.048906572,0.354861355,0.151765063,0
0.646386187,0.064517273,0.033491728,0.377627529,0.188878851,0
0.76507381,0.06184956,0.035655748,0.313194182,0.136192054,0
0.508608441,0.058569889,0.033185938,0.432061375,0.043853777,0
0.721258622,0.058149915,0.032714908,0.375379833,0.28519806,0
0.645280721,0.064939505,0.035339219,0.399921204,0.132733522,0
0.64352112,0.063374491,0.03597884,0.347792513,0.072404446,0
0.750758738,0.082311583,0.050223985,0.401103144,0.12973065,0
0.698491365,0.080536727,0.046130034,0.39045456,0.134571362,0
0.788769537,0.080146089,0.045571262,0.362966808,0.20422748,0
0.614005942,0.077034193,0.041597426,0.351332966,0.15161631,0
0.748295535,0.061667203,0.033681501,0.239547711,0.228276939,0
0.671223747,0.056942488,0.030536393,0.219415334,0.216500937,0
0.752469839,0.048866725,0.025747586,0.248648649,0.147436282,0
0.787222306,0.060987832,0.033341794,0.341085624,0.160684108,0
0.595349384,0.056689055,0.033169696,0.312946726,0.176722275,0
0.804552891,0.065544469,0.037467267,0.276621228,0.044511287,0
0.569543009,0.06055077,0.032440141,0.397815775,0.127033881,0
0.810998643,0.066992715,0.035966325,0.428424343,0.145108742,0
0.600548415,0.084825548,0.047195027,0.418939841,0.101830792,0
0.689175813,0.048797979,0.025837026,0.33760933,0.166673027,0
0.586416001,0.070617913,0.034976835,0.446993933,0.095128524,0
0.678806479,0.058548891,0.034210429,0.351196911,0.094271736,0
0.705087895,0.048896973,0.026919554,0.226431329,0.22310427,0
0.836828645,0.052716492,0.029903447,0.273193602,0.12694726,0
0.751450138,0.05527783,0.028999847,0.347885344,0.177362072,0
0.829743298,0.058779877,0.031432659,0.375473433,0.134884276,0
0.69779564,0.061007243,0.0348766,0.414104484,0.096521479,0
0.633145542,0.05518676,0.02925578,0.28405957,0.122407385,0
0.716554701,0.066674909,0.037159336,0.359611142,0.118294683,0
0.845176816,0.084477077,0.048264793,0.406795367,0.092435012,0
0.767052328,0.043655789,0.020134476,0.169994484,0.132444468,0
0.658220211,0.05136167,0.027624158,0.28030888,0.121215009,0
0.893913043,0.065016501,0.034987629,0.356558191,0.111256876,0
0.71463484,0.059934807,0.032008363,0.340540541,0.126611829,0
0.782233589,0.06022354,0.029288163,0.345769443,0.187299749,0
0.750768503,0.055005729,0.030319804,0.283949255,0.193670983,0
0.636558964,0.085609093,0.046832731,0.454962835,0.107928042,0
0.887570332,0.059703821,0.031749296,0.317771649,0.062567517,0
0.724937449,0.048674236,0.022197414,0.317264203,0.148663568,0
0.826770763,0.04785616,0.024991975,0.348317706,0.205133917,0
0.680821514,0.061545047,0.028782485,0.37803895,0.133876347,0
0.730548451,0.066286924,0.03071303,0.391505792,0.121492588,0
0.731419911,0.052748574,0.026467216,0.268983269,0.141225706,0
0.717462916,0.088369193,0.048666347,0.443980144,0.131117375,0
0.723692225,0.060963417,0.028506916,0.387513789,0.192332455,0
0.642621807,0.061302488,0.03137774,0.349685023,0.213074739,0
0.686902857,0.053438324,0.025693614,0.258632102,0.216002442,0
0.831372549,0.046075643,0.021386631,0.19095422,0.099773392,0
0.691613246,0.05995472,0.035224362,0.267847158,0.11367886,0
0.635071882,0.06470302,0.035505762,0.286038925,0.140283192,0
0.662441782,0.086065107,0.046364971,0.427813017,0.090281352,0
0.683633378,0.078592906,0.042773028,0.400840672,0.109573219,0
0.862233589,0.070184814,0.038161195,0.364699393,0.166393805,0
0.578608433,0.064598949,0.034549209,0.362942849,0.201623117,0
0.533901677,0.061859691,0.027474697,0.378654164,0.093098555,0
0.532196647,0.062501319,0.030425178,0.397536312,0.083634063,0
0.626599774,0.055833626,0.029642397,0.308932089,0.184692836,0
0.648934356,0.054391141,0.029417697,0.284015444,0.149142267,0
0.744529696,0.055892551,0.034599029,0.231329289,0.074573795,0
0.861494743,0.066864389,0.035030807,0.286707115,0.14856861,0
0.758046398,0.055078177,0.028371466,0.336755908,0.157245731,0
0.776086957,0.060945371,0.031441655,0.346414782,0.176513484,0
0.618422441,0.05756995,0.029571903,0.299503585,0.157229037,0
0.75139662,0.05405825,0.026750834,0.206021868,0.160335594,0
0.733760603,0.048214403,0.022677167,0.135551878,0.099152545,0
0.721721101,0.050530374,0.024668142,0.17106611,0.117988046,0
0.690024752,0.051228409,0.025531697,0.180109466,0.171540832,0
0.905200341,0.088230601,0.047228527,0.458356316,0.111036493,0
0.621059554,0.08791562,0.046963572,0.460642832,0.076345202,0
0.760169228,0.055742838,0.02989745,0.317325489,0.130497141,0
0.805228758,0.061859691,0.032871918,0.358190844,0.183215997,0
0.642114237,0.07008857,0.041750347,0.350579151,0.138384441,0
0.62287065,0.060210416,0.030021204,0.429458958,0.118354253,0
0.673248082,0.053611563,0.025725997,0.220540541,0.202927601,0
0.911167945,0.086498206,0.046904694,0.427909542,0.065860759,0
0.632419665,0.054663902,0.029004292,0.343244417,0.138103497,0
0.788897588,0.048838111,0.027824787,0.275478899,0.168882054,0
0.590076726,0.042264373,0.02760423,0.258863762,0.134791277,0
0.721068485,0.05789443,0.028036008,0.329862107,0.114627355,0
0.76173913,0.054391141,0.026373664,0.291891892,0.170449405,0
0.588886306,0.087863123,0.046728057,0.440485383,0.13220857,0
0.670119409,0.075700228,0.045059192,0.398217177,0.146403265,0
0.629937482,0.056421894,0.031360696,0.339795918,0.149139986,0
0.743778495,0.057524518,0.033866884,0.256624859,0.210330702,0
0.842625746,0.078991158,0.044314027,0.430557088,0.197833938,0
0.662202112,0.046488118,0.022425541,0.244499477,0.196413517,0
0.790565501,0.079616745,0.045339499,0.366243795,0.137170393,0
0.74074036,0.062518204,0.032144714,0.423833716,0.169271439,0
0.672054561,0.062244668,0.031360696,0.428306674,0.146873576,0
0.71530916,0.051365224,0.025583511,0.271783784,0.225714828,0
0.638670077,0.048558743,0.024754497,0.268394926,0.10009408,0
0.772330084,0.046889344,0.025237303,0.23662438,0.186623683,0
0.806224438,0.054622128,0.031425463,0.233712079,0.136956103,0
0.586814436,0.06917425,0.039132695,0.361389961,0.127504352,0
0.837889552,0.045498178,0.020998031,0.221400993,0.086203999,0
0.714862516,0.0658607,0.037282219,0.344354267,0.166667461,0
0.729956656,0.055064851,0.029655174,0.361169333,0.219877454,0
0.768315803,0.050634578,0.027542872,0.313438035,0.106088476,0
0.780797102,0.055784276,0.029620092,0.271580254,0.148354494,0
0.741709542,0.06008452,0.033423634,0.352773181,0.148924767,0
0.725385602,0.04861649,0.025272631,0.244125758,0.172419458,0
0.601304411,0.056825379,0.031510158,0.315210658,0.15751871,0
0.632817337,0.051546366,0.025906662,0.299677766,0.144770202,0
0.65349676,0.059043861,0.029047601,0.281925774,0.172539804,0
0.757517752,0.054134299,0.028344697,0.24695771,0.179461542,0
0.662342288,0.05633376,0.030487438,0.265316038,0.149075265,0
0.651334877,0.059591937,0.033263217,0.303557639,0.12215857,0
0.640764093,0.078197771,0.048695632,0.369749874,0.144317225,0
0.606240861,0.06561828,0.033065082,0.435817343,0.122934922,0
0.561565455,0.06303212,0.031949484,0.354981698,0.090046023,0
0.573193142,0.049861248,0.024955994,0.216694245,0.313827447,0
0.692966752,0.05127283,0.025045947,0.237120794,0.123996043,0
0.522762148,0.06549291,0.030551113,0.316381688,0.101114152,0
0.768221491,0.053967667,0.025284967,0.206807974,0.180662539,0
0.625830875,0.064502032,0.033813979,0.326299955,0.122892505,0
0.768749239,0.056511264,0.030898077,0.293830273,0.173072028,0
0.752217927,0.053775179,0.026779055,0.256946743,0.15464824,0
0.71862341,0.064587527,0.033211172,0.360264755,0.124770039,0
0.586059911,0.059252348,0.032067242,0.427668856,0.065716521,0
0.721947523,0.063239191,0.033015844,0.316602317,0.177714452,0
0.76298732,0.064265796,0.035246696,0.336403751,0.149177762,0
0.77745098,0.064662803,0.031117821,0.321097628,0.125387519,0
0.894731458,0.055661565,0.032137896,0.260717044,0.07038823,0
0.674767453,0.068121225,0.033837068,0.357515979,0.120821847,0
0.635048076,0.063919317,0.031911213,0.329222284,0.04825925,0
0.69268459,0.07105802,0.040748717,0.369213716,0.136453823,0
0.743969133,0.056470016,0.029639267,0.302394984,0.147138918,0
0.781280567,0.063186848,0.031701573,0.315179842,0.130572502,0
0.626758505,0.065735124,0.03477174,0.375561684,0.142272773,0
0.630211377,0.066575657,0.031725009,0.329578048,0.14088424,0
0.524535379,0.054044662,0.02877003,0.269189189,0.217668739,0
0.870340231,0.061457215,0.031301818,0.311056511,0.152410624,0
0.845846358,0.063078784,0.033663511,0.314726972,0.11342117,0
0.90400682,0.06917425,0.041723361,0.388858246,0.074427286,0
0.670601351,0.059712705,0.029567158,0.337689338,0.149307669,0
0.750638894,0.060407279,0.034657908,0.413648899,0.117574505,0
0.675139898,0.060353628,0.031567096,0.317054484,0.1666789,0
0.691520906,0.059449211,0.032420514,0.292809507,0.113318857,0
0.696232049,0.054737621,0.029218415,0.333641648,0.21879579,0
0.611063617,0.056758749,0.029453678,0.31844089,0.193650501,0
0.789214964,0.060204291,0.030842563,0.308681743,0.087136072,0
0.550409863,0.064110325,0.033552798,0.33712928,0.108763697,0
0.621166272,0.076103832,0.042490966,0.388171845,0.162785022,0
0.686859972,0.05723997,0.033026125,0.307761406,0.14755636,0
0.476385337,0.063399598,0.031360696,0.323993381,0.065316125,0
0.609698107,0.067280164,0.035920269,0.386051848,0.142674403,0
0.576889517,0.06752435,0.033766315,0.379024506,0.106055972,0
0.617177792,0.067276865,0.035986886,0.321156725,0.134323916,0
0.742983802,0.068827771,0.031360696,0.314065086,0.24621791,0
0.652566811,0.060432622,0.029819697,0.353310383,0.165663672,0
0.759463406,0.054475136,0.031713969,0.284881914,0.200711262,0
0.760171881,0.053862109,0.028164148,0.271106525,0.149109101,0
0.714066496,0.061667203,0.030065363,0.243243243,0.274648052,0
0.790247229,0.058009923,0.030885741,0.30444567,0.152866413,0
0.792429668,0.062822133,0.032656029,0.33524545,0.202834031,0
0.751875533,0.058779877,0.033141779,0.288416988,0.093738517,0
0.792312467,0.050761995,0.027275415,0.198184055,0.118920664,0
0.79067917,0.056373772,0.030820974,0.27027027,0.148793613,0
0.635703325,0.055199593,0.031749296,0.216105902,0.124048402,0
0.698226151,0.05556985,0.027722334,0.240089549,0.162453641,0
0.553589088,0.059819314,0.030453963,0.293546608,0.20150936,0
0.602665231,0.065709459,0.032008363,0.285499463,0.094463422,0
0.730767939,0.053712325,0.025135167,0.226425926,0.208431491,0
0.751520318,0.06436204,0.032656029,0.41003861,0.150920047,0
0.706509585,0.052139027,0.023264864,0.137506895,0.071252733,0
0.743220105,0.047294736,0.024524216,0.262585034,0.236706209,0
0.644501279,0.050952015,0.026251327,0.292369921,0.280068085,0
0.708590459,0.058884871,0.030124242,0.336448879,0.060140491,0
0.672437537,0.052960805,0.028172184,0.228936315,0.162658785,0
0.713707836,0.052000938,0.027249422,0.196364421,0.171432501,0
0.658523811,0.054902611,0.029417697,0.232936727,0.158988841,0
0.697700476,0.071210575,0.041297265,0.351235231,0.162918633,0
0.643132203,0.051170924,0.024388756,0.259673599,0.152956209,0
0.630451833,0.055387269,0.027987433,0.314147821,0.274424995,0
0.749078102,0.064567958,0.036346223,0.319129286,0.111896956,0
0.606223359,0.062822133,0.032008363,0.41731936,0.059339218,0
0.714276285,0.045262914,0.02356471,0.222062879,0.117815308,0
0.954589372,0.057047481,0.03071303,0.300827358,0.048473668,0
0.885105347,0.053005225,0.025439174,0.35472382,0.100314043,0
0.624136777,0.071380463,0.04456313,0.398565913,0.07228743,0
0.70629156,0.05998576,0.032103608,0.20975958,0.141896419,0
0.746987427,0.041379939,0.018833462,0.128040178,0.107909661,0
0.725277067,0.044920713,0.021645698,0.135024821,0.049175543,0
0.729382139,0.065030088,0.034256147,0.426118556,0.146476008,0
0.62055646,0.048962969,0.026271888,0.217051454,0.03763472,0
