'att1','att2','att3','att4','att5','att6','att7','att8','att9','att10','att11','att12','att13','att14','att15','att16','att17','att18','att19','att20','att21',outlier
0.566037736,0.627118644,0.589057043,0.681960375,0.622244489,0.960204082,0.75,0.591549296,0.712765957,0.521276596,0.28444004,0.317425083,0.264094955,0.306324111,0.350892857,0.240037951,0.513145083,0.390857143,0.17881549,0.53649635,0.369477912,0
0.526850508,0.601694915,0.644935972,0.364963504,0.264529058,0.267346939,0.245860927,0.424295775,0.382092199,0.410638298,0.335976214,0.478357381,0.567754698,0.698616601,0.810714286,0.703036053,0.716650438,0.696,0.497722096,0.659367397,0.62248996,0
0.08563135,0.509887006,0.479627474,0.648592284,0.521042084,0.591836735,0.576986755,0.57306338,0.664007092,0.622340426,0.523290387,0.419533851,0.480712166,0.322134387,0.245535714,0.204933586,0.194741967,0.206857143,0.39977221,0.527980535,0.409638554,0
0.278664731,0.395480226,0.449359721,0.617309698,0.26753507,0.293877551,0.552152318,0.554577465,0.612588652,0.74893617,0.674925669,0.831298557,0.490603363,0.576086957,0.475,0.514231499,0.508276534,0.32,0.402050114,0.50729927,0.234270415,0
0.288824383,0.379943503,0.465657742,0.199165798,0.291583166,0.203061224,0.455298013,0.362676056,0.564716312,0.525531915,0.496531219,0.507214206,0.445103858,0.636363636,0.475892857,0.55028463,0.607594937,0.665142857,0.644646925,0.51946472,0.49665328,0
0.468795356,0.378531073,0.519208382,0.359749739,0.340681363,0.27244898,0.312086093,0.30721831,0.45035461,0.330851064,0.437066402,0.497225305,0.492581602,0.725296443,0.628571429,0.70398482,0.776046738,0.850285714,0.706150342,0.5486618,0.593038822,0
0.246734398,0.61440678,0.708963912,0.540145985,0.419839679,0.421428571,0.544701987,0.533450704,0.619680851,0.736170213,0.754212091,0.587125416,0.685459941,0.590909091,0.311607143,0.356736243,0.450827653,0.578285714,0.359908884,0.530413625,0.615796519,0
0.561683599,0.61299435,0.485448196,0.316996872,0.440881764,0.447959184,0.448675497,0.455985915,0.664893617,0.703191489,0.705649158,0.735849057,0.581602374,0.571146245,0.223214286,0.371916509,0.241480039,0.321142857,0.28929385,0.287104623,0.684069612,0
0.420899855,0.413841808,0.472642608,0.534932221,0.137274549,0.446938776,0.367549669,0.544894366,0.454787234,0.422340426,0.459861249,0.69700333,0.731948566,0.593873518,0.345535714,0.472485769,0.544303797,0.394285714,0.367881549,0.637469586,0.514056225,0
0.648766328,0.716101695,0.818393481,0.645464025,0.543086172,0.53877551,0.674668874,0.718309859,0.693262411,0.405319149,0.263627354,0.401775805,0.264094955,0.25,0.151785714,0.181214421,0.442064265,0.246857143,0.592255125,0.549878345,0.416331995,0
0.355587808,0.303672316,0.477299185,0.359749739,0.394789579,0.347959184,0.416390728,0.418133803,0.521276596,0.480851064,0.629335976,0.87236404,0.611275964,0.506916996,0.463392857,0.40512334,0.429406037,0.365714286,0.487471526,0.409975669,0.319946452,0
0.526850508,0.497175141,0.690337602,0.436913452,0.393787575,0.290816327,0.363410596,0.38028169,0.351950355,0.507446809,0.494549058,0.439511654,0.715133531,0.704545455,0.659821429,0.537001898,0.565725414,0.539428571,0.582004556,0.574209246,0.643908969,0
0.478955007,0.463276836,0.643771828,0.546402503,0.763527054,0.704081633,0.599337748,0.644366197,0.765070922,0.662765957,0.473736373,0.3618202,0.296735905,0.456521739,0.142857143,0.370018975,0.41382668,0.490285714,0.250569476,0.355231144,0.556894244,0
0.586357039,0.453389831,0.670547148,0.518248175,0.359719439,0.334693878,0.325331126,0.470070423,0.210992908,0.361702128,0.405351833,0.760266371,0.68644906,0.563241107,0.545535714,0.341555977,0.743914314,0.592,0.478359909,0.771289538,0.234270415,0
0.29317852,0.583333333,0.53201397,0.53076121,0.578156313,0.468367347,0.380794702,0.558978873,0.514184397,0.720212766,0.594648167,0.624861265,0.62512364,0.558300395,0.33125,0.34629981,0.361246349,0.355428571,0.367881549,0.597323601,0.481927711,0
0.552975327,0.59180791,0.336437718,0.328467153,0.350701403,0.445918367,0.552980132,0.536091549,0.553191489,0.679787234,0.623389495,0.702552719,0.606330366,0.526679842,0.599107143,0.488614801,0.403115871,0.612571429,0.345102506,0.418491484,0.428380187,0
0.480406386,0.52259887,0.514551804,0.368091762,0.387775551,0.551020408,0.415562914,0.595070423,0.603723404,0.727659574,0.626362735,0.834628191,0.733926805,0.475296443,0.394642857,0.371916509,0.211295034,0.273142857,0.186788155,0.580291971,0.311914324,0
0.478955007,0.61440678,0.640279395,0.228362878,0.338677355,0.633673469,0.497516556,0.631161972,0.744680851,0.682978723,0.469772052,0.472807991,0.49851632,0.260869565,0.530357143,0.311195446,0.373904576,0.305142857,0.48405467,0.399026764,0.653279786,0
0.367198839,0.59180791,0.725261932,0.622523462,0.785571142,0.874489796,0.762417219,0.762323944,0.670212766,0.664893617,0.389494549,0.245283019,0.245301682,0.109683794,0.236607143,0.297912713,0.320350536,0.483428571,0.37357631,0.45377129,0.243641232,0
0.291727141,0.720338983,0.409778813,0.460896767,0.286573146,0.25,0.360927152,0.403169014,0.617021277,0.503191489,0.483647175,0.604883463,0.596439169,0.764822134,0.811607143,0.443074004,0.509250243,0.484571429,0.438496583,0.52919708,0.585006693,0
0.454281567,0.391242938,0.448195576,0.325338895,0.536072144,0.621428571,0.303807947,0.424295775,0.62322695,0.742553191,0.577799802,0.900110988,0.714144411,0.62055336,0.303571429,0.493358634,0.392405063,0.389714286,0.301822323,0.472019465,0.409638554,0
0.529753266,0.379943503,0.637951106,0.31282586,0.404809619,0.442857143,0.471854305,0.569542254,0.729609929,0.939361702,0.771060456,0.801331853,0.727002967,0.664031621,0.396428571,0.357685009,0.273612463,0.564571429,0.493166287,0.683698297,0.698795181,0
0.352685051,0.721751412,0.616996508,0.702815433,0.836673347,0.82244898,0.636589404,0.713908451,0.675531915,0.65212766,0.339940535,0.372918979,0.241345203,0.28458498,0.369642857,0.267552182,0.315481986,0.390857143,0.439635535,0.4756691,0.757697456,0
0.40203193,0.676553672,0.596041909,0.592283629,0.199398798,0.475510204,0.289735099,0.416373239,0.513297872,0.567021277,0.562933598,0.446170921,0.769535114,0.70256917,0.561607143,0.605313093,0.654333009,0.548571429,0.470387244,0.417274939,0.599732262,0
0.201741655,0.70480226,0.660069849,0.378519291,0.379759519,0.141836735,0.524834437,0.478873239,0.488475177,0.85212766,0.732408325,0.859045505,0.648862512,0.423913043,0.473214286,0.457305503,0.223953262,0.108571429,0.26309795,0.372262774,0.59437751,0
0.153846154,0.586158192,0.813736903,0.371220021,0.455911824,0.504081633,0.654801325,0.591549296,0.614361702,0.60106383,0.557978196,0.625971143,0.595450049,0.28458498,0.291071429,0.462049336,0.517039922,0.417142857,0.519362187,0.323600973,0.447121821,0
0.560232221,0.666666667,0.403958091,0.555787278,0.23246493,0.410204082,0.35513245,0.522007042,0.515070922,0.631914894,0.359762141,0.621531632,0.631058358,0.723320158,0.652678571,0.65370019,0.595910419,0.453714286,0.534168565,0.444038929,0.645247657,0
0.506531205,0.573446328,0.650756694,0.443169969,0.608216433,0.512244898,0.551324503,0.705105634,0.588652482,0.708510638,0.545094153,0.399556049,0.412462908,0.254940711,0.25625,0.276091082,0.47224927,0.372571429,0.591116173,0.408759124,0.665327979,0
0.618287373,0.525423729,0.582072177,0.357664234,0.301603206,0.314285714,0.279801325,0.309859155,0.311170213,0.49893617,0.440039643,0.40954495,0.684470821,0.635375494,0.807142857,0.69259962,0.786757546,0.518857143,0.640091116,0.45377129,0.378848728,0
0.477503628,0.546610169,0.5774156,0.443169969,0.343687375,0.584693878,0.629139073,0.549295775,0.753546099,0.742553191,0.24876115,0.642619312,0.335311573,0.342885375,0.220535714,0.470588235,0.380720545,0.333714286,0.487471526,0.403892944,0.413654618,0
0.404934688,0.379943503,0.314318976,0.442127216,0.534068136,0.430612245,0.391556291,0.496478873,0.837765957,0.576595745,0.723488603,0.701442841,0.695351137,0.626482213,0.427678571,0.341555977,0.367088608,0.253714286,0.646924829,0.397810219,0.386880857,0
0.399129173,0.532485876,0.573923166,0.262773723,0.427855711,0.539795918,0.461092715,0.539612676,0.735815603,0.646808511,0.752229931,0.660377358,0.647873393,0.338932806,0.354464286,0.244781784,0.321324245,0.324571429,0.292710706,0.680048662,0.39892905,0
0.419448476,0.456214689,0.436554133,0.275286757,0.310621242,0.33877551,0.310430464,0.549295775,0.445035461,0.45,0.448959366,0.567147614,0.651829871,0.781620553,0.579464286,0.424098672,0.629016553,0.525714286,0.5,0.405109489,0.445783133,0
0.278664731,0.429378531,0.571594878,0.624608968,0.259519038,0.448979592,0.541390728,0.474471831,0.594858156,0.715957447,0.491575818,0.547169811,0.409495549,0.732213439,0.439285714,0.679316888,0.482960078,0.561142857,0.284738041,0.722627737,0.46854083,0
0.396226415,0.336158192,0.656577416,0.484880083,0.303607214,0.534693878,0.605960265,0.594190141,0.616134752,0.595744681,0.601585728,0.40954495,0.675568744,0.505928854,0.314285714,0.310246679,0.386562804,0.355428571,0.435079727,0.649635036,0.447121821,0
0.332365747,0.423728814,0.74854482,0.511991658,0.402805611,0.382653061,0.371688742,0.458626761,0.656028369,0.463829787,0.39246779,0.598224195,0.678536103,0.641304348,0.478571429,0.397533207,0.496592016,0.482285714,0.595671982,0.450121655,0.574297189,0
0.166908563,0.566384181,0.348079162,0.526590198,0.433867735,0.237755102,0.328642384,0.568661972,0.723404255,0.661702128,0.804757185,0.551609323,0.5628091,0.492094862,0.429464286,0.478178368,0.301850049,0.403428571,0.16856492,0.637469586,0.56626506,0
0.287373004,0.132768362,0.400465658,0.485922836,0.345691383,0.125510204,0.525662252,0.524647887,0.453900709,0.521276596,0.655104063,0.698113208,0.446092977,0.627470356,0.550892857,0.363377609,0.381694255,0.416,0.404328018,0.506082725,0.603748327,0
0.701015965,0.398305085,0.542491269,0.452554745,0.296593186,0.318367347,0.444536424,0.633802817,0.576241135,0.781914894,0.473736373,0.883462819,0.647873393,0.325098814,0.400892857,0.336812144,0.370983447,0.393142857,0.513667426,0.689781022,0.460508701,0
0.281567489,0.365819209,0.635622817,0.45464025,0.260521042,0.426530612,0.277317881,0.313380282,0.320921986,0.469148936,0.267591675,0.55826859,0.612265084,0.567193676,0.822321429,0.590132827,0.541382668,0.702857143,0.693621868,0.782238443,0.386880857,0
0.532656023,0.687853107,0.415599534,0.33472367,0.327655311,0.21122449,0.341887417,0.623239437,0.431737589,0.570212766,0.635282458,0.762486127,0.746785361,0.672924901,0.438392857,0.447817837,0.320350536,0.213714286,0.317767654,0.489051095,0.298527443,0
0.692307692,0.419491525,0.402793946,0.373305527,0.244488978,0.295918367,0.464403974,0.346830986,0.604609929,0.528723404,0.594648167,0.725860155,0.59248269,0.786561265,0.410714286,0.445920304,0.514118793,0.533714286,0.487471526,0.45863747,0.567603748,0
0.403483309,0.403954802,0.628637951,0.635036496,0.809619238,0.841836735,0.723509934,0.794014085,0.629432624,0.526595745,0.278493558,0.347391787,0.229475767,0.393280632,0.196428571,0.216318786,0.418695229,0.429714286,0.329157175,0.627737226,0.406961178,0
0.264150943,0.512711864,0.890570431,0.813347237,0.831663327,0.701020408,0.519039735,0.662852113,0.579787234,0.544680851,0.368681863,0.320754717,0.412462908,0.12944664,0.15625,0.327324478,0.329113924,0.397714286,0.387243736,0.430656934,0.483266399,0
0.370101597,0.570621469,0.584400466,0.392075078,0.330661323,0.334693878,0.476821192,0.315140845,0.437943262,0.323404255,0.446977205,0.610432852,0.717111771,0.449604743,0.720535714,0.60626186,0.444011685,0.637714286,0.438496583,0.542579075,0.281124498,0
0.532656023,0.798022599,0.618160652,0.230448384,0.221442886,0.158163265,0.374172185,0.363556338,0.359929078,0.504255319,0.545094153,0.412874584,0.664688427,0.665019763,0.600892857,0.611954459,0.668938656,0.524571429,0.397494305,0.590024331,0.465863454,0
0.262699565,0.63700565,0.287543655,0.465067779,0.357715431,0.345918367,0.398178808,0.512323944,0.506205674,0.540425532,0.482656095,0.69700333,0.618199802,0.425889328,0.472321429,0.481024668,0.333008763,0.414857143,0.498861048,0.259124088,0.386880857,0
0.667634253,0.672316384,0.873108265,0.470281543,0.564128257,0.610204082,0.768211921,0.573943662,0.696808511,0.554255319,0.7135778,0.328523862,0.571711177,0.338932806,0.2625,0.268500949,0.339824732,0.304,0.474943052,0.53406326,0.448460509,0
0.242380261,0.474576271,0.413271246,0.505735141,0.470941884,0.220408163,0.254139073,0.365316901,0.305851064,0.64787234,0.312190287,0.413984462,0.541048467,0.546442688,0.708035714,0.582542694,0.713729309,0.568,0.607061503,0.380778589,0.510040161,0
0.467343977,0.494350282,0.601862631,0.532846715,0.595190381,0.941836735,0.645695364,0.722711268,0.565602837,0.594680851,0.457879088,0.217536071,0.461918892,0.397233202,0.2625,0.309297913,0.424537488,0.382857143,0.23690205,0.343065693,0.429718876,0
0.386066763,0.425141243,0.812572759,0.510948905,0.119238477,0.447959184,0.312913907,0.577464789,0.539893617,0.485106383,0.577799802,0.668146504,0.578635015,0.585968379,0.550892857,0.450664137,0.553067186,0.548571429,0.458997722,0.486618005,0.353413655,0
0.23222061,0.536723164,0.887077998,0.680917623,0.572144289,0.655102041,0.605960265,0.633802817,0.634751773,0.60106383,0.336967294,0.381798002,0.324431256,0.419960474,0.089285714,0.335863378,0.328140214,0.211428571,0.490888383,0.378345499,0.299866131,0
0.499274311,0.240112994,0.300349243,0.350364964,0.422845691,0.408163265,0.429635762,0.517605634,0.835992908,0.762765957,0.689791873,0.759156493,0.72007913,0.694664032,0.410714286,0.282732448,0.460564752,0.398857143,0.487471526,0.450121655,0.62248996,0
0.64586357,0.346045198,0.437718277,0.42544317,0.313627255,0.331632653,0.35513245,0.38028169,0.534574468,0.605319149,0.456888008,0.61709212,0.770524233,0.729249012,0.522321429,0.655597723,0.483933788,0.355428571,0.108200456,0.389294404,0.406961178,0
0.497822932,0.570621469,0.367869616,0.308654849,0.446893788,0.387755102,0.543874172,0.393485915,0.657801418,0.481914894,0.637264618,0.724750277,0.571711177,0.515810277,0.4375,0.303605313,0.367088608,0.194285714,0.26309795,0.49513382,0.366800535,0
0.494920174,0.343220339,0.350407451,0.591240876,0.343687375,0.484693878,0.56705298,0.525528169,0.579787234,0.753191489,0.627353816,0.680355161,0.65578635,0.425889328,0.259821429,0.459203036,0.257059396,0.165714286,0.414578588,0.51216545,0.337349398,0
0.203193033,0.371468927,0.484284051,0.368091762,0.364729459,0.408163265,0.413907285,0.383802817,0.515957447,0.338297872,0.635282458,0.661487236,0.774480712,0.735177866,0.333928571,0.364326376,0.491723466,0.477714286,0.522779043,0.406326034,0.28647925,0
0.587808418,0.665254237,0.707799767,0.592283629,0.570140281,0.735714286,0.650662252,0.653169014,0.671099291,0.59787234,0.204162537,0.453940067,0.431256182,0.258893281,0.257142857,0.370018975,0.433300876,0.430857143,0.531890661,0.358880779,0.554216867,0
0.204644412,0.478813559,0.647264261,0.656934307,0.624248497,0.531632653,0.590231788,0.707746479,0.635638298,0.69787234,0.414271556,0.557158713,0.423343225,0.414031621,0.333035714,0.424098672,0.455696203,0.246857143,0.264236902,0.437956204,0.558232932,0
0.438316401,0.782485876,0.611175786,0.768508863,0.613226453,0.732653061,0.694536424,0.75528169,0.524822695,0.656382979,0.479682854,0.288568257,0.40652819,0.381422925,0.191964286,0.289373814,0.349561831,0.250285714,0.346241458,0.396593674,0.765729585,0
0.641509434,0.663841808,0.533178114,0.406673618,0.230460922,0.355102041,0.396523179,0.63028169,0.750886525,0.817021277,0.705649158,0.687014428,0.834817013,0.505928854,0.480357143,0.471537002,0.250243427,0.267428571,0.25284738,0.48783455,0.643908969,0
0.374455733,0.384180791,0.34225844,0.554744526,0.544088176,0.416326531,0.384933775,0.670774648,0.619680851,0.643617021,0.60654113,0.742508324,0.552917903,0.468379447,0.298214286,0.288425047,0.369036027,0.265142857,0.490888383,0.51703163,0.81793842,0
0.605224964,0.689265537,0.289871944,0.319082377,0.266533066,0.518367347,0.352649007,0.57834507,0.548758865,0.769148936,0.696729435,0.82463929,0.680514342,0.576086957,0.533928571,0.490512334,0.370983447,0.510857143,0.288154897,0.405109489,0.448460509,0
0.496371553,0.478813559,0.535506403,0.428571429,0.30761523,0.329591837,0.351821192,0.050176056,0.270390071,0.155319149,0.338949455,0.612652608,0.78041543,0.70256917,0.863392857,0.815939279,0.76728335,0.678857143,0.661731207,0.459854015,0.400267738,0
0.35413643,0.391242938,0.768335274,0.556830031,0.731462926,0.82755102,0.710264901,0.68221831,0.745567376,0.545744681,0.42913776,0.315205327,0.547972305,0.327075099,0.240178571,0.276091082,0.273612463,0.004571429,0.388382688,0.310218978,0.567603748,0
0.744557329,0.360169492,0.512223516,0.566214807,0.427855711,0.571428571,0.408112583,0.584507042,0.642730496,0.786170213,0.633300297,0.624861265,0.708209693,0.388339921,0.513392857,0.555028463,0.358325219,0.553142857,0.642369021,0.602189781,0.258366801,0
0.310595065,0.56920904,0.509895227,0.563086548,0.289579158,0.45,0.531456954,0.647887324,0.618794326,0.7,0.613478692,0.530521643,0.395647873,0.376482213,0.39375,0.40227704,0.348588121,0.342857143,0.438496583,0.288321168,0.331994645,0
0.222060958,0.403954802,0.683352736,0.409801877,0.30260521,0.289795918,0.32781457,0.750880282,0.826241135,0.738297872,0.717542121,0.847946726,0.517309594,0.504940711,0.4625,0.487666034,0.348588121,0.56,0.372437358,0.810218978,0.253012048,0
0.503628447,0.646892655,0.570430733,0.368091762,0.338677355,0.282653061,0.256622517,0.321302817,0.483156028,0.472340426,0.50148662,0.437291898,0.422354105,0.62944664,0.773214286,0.799810247,0.723466407,0.548571429,0.767653759,0.430656934,0.483266399,0
0.441219158,0.443502825,0.378346915,0.318039625,0.301603206,0.463265306,0.390728477,0.569542254,0.476950355,0.64787234,0.561942517,0.807991121,0.838773492,0.555335968,0.391964286,0.347248577,0.329113924,0.334857143,0.403189066,0.586374696,0.522088353,0
0.303338171,0.36299435,0.571594878,0.601668405,0.363727455,0.375510204,0.299668874,0.236795775,0.245567376,0.55212766,0.261645193,0.674805771,0.511374876,0.643280632,0.704464286,0.711574953,0.592015579,0.860571429,0.695899772,0.669099757,0.423025435,0
0.499274311,0.395480226,0.405122235,0.473409802,0.502004008,0.515306122,0.691225166,0.61971831,0.603723404,0.644680851,0.628344896,0.520532741,0.544015826,0.480237154,0.349107143,0.269449715,0.488802337,0.458285714,0.335990888,0.409975669,0.491298527,0
0.198838897,0.460451977,0.760186263,0.737226277,0.69238477,0.834693878,0.65397351,0.907570423,0.641843972,0.615957447,0.200198216,0.219755827,0.299703264,0.362648221,0.291071429,0.473434535,0.35443038,0.270857143,0.554669704,0.322384428,0.436412316,0
0.2191582,0.597457627,0.591385332,0.288842544,0.327655311,0.363265306,0.420529801,0.472711268,0.72251773,0.644680851,0.544103072,0.821309656,0.672601385,0.672924901,0.38125,0.214421252,0.503407984,0.418285714,0.366742597,0.50243309,0.510040161,0
0.599419448,0.603107345,0.457508731,0.241918665,0.321643287,0.539795918,0.475165563,0.592429577,0.65070922,0.720212766,0.635282458,0.835738069,0.733926805,0.669960474,0.477678571,0.474383302,0.463485881,0.361142857,0.477220957,0.459854015,0.358768407,0
0.41509434,0.745762712,0.583236321,0.648592284,0.470941884,0.739795918,0.674668874,0.618838028,0.604609929,0.50212766,0.663032706,0.732519423,0.394658754,0.513833992,0.191964286,0.324478178,0.278481013,0.056,0.356492027,0.403892944,0.327978581,0
0.484760522,0.697740113,0.463329453,0.863399374,0.621242485,0.515306122,0.709437086,0.647887324,0.55141844,0.563829787,0.481665015,0.479467259,0.28189911,0.218379447,0.3,0.272296015,0.305744888,0.44,0.505694761,0.444038929,0.673360107,0
0.506531205,0.495762712,0.81024447,0.415015641,0.518036072,0.416326531,0.510761589,0.622359155,0.588652482,0.469148936,0.637264618,0.602663707,0.764589515,0.596837945,0.408928571,0.342504744,0.398247322,0.374857143,0.420273349,0.160583942,0.408299866,0
0.433962264,0.508474576,0.405122235,0.470281543,0.175350701,0.407142857,0.366721854,0.558098592,0.331560284,0.896808511,0.6432111,0.710321865,0.78140455,0.647233202,0.458035714,0.509487666,0.362220058,0.257142857,0.5,0.496350365,0.680053548,0
0.534107402,0.611581921,0.807916182,0.499478624,0.498997996,0.667346939,0.606788079,0.625,0.620567376,0.728723404,0.592666006,0.348501665,0.302670623,0.32312253,0.269642857,0.425996205,0.29308666,0.546285714,0.472665148,0.590024331,0.579651941,0
0.547169811,0.401129944,0.533178114,0.351407716,0.331663327,0.201020408,0.373344371,0.483274648,0.433510638,0.40212766,0.609514371,0.567147614,0.666666667,0.611660079,0.571428571,0.464895636,0.602726388,0.434285714,0.468109339,0.47323601,0.340026774,0
0.579100145,0.584745763,0.720605355,0.636079249,0.512024048,0.692857143,0.642384106,0.711267606,0.679964539,0.727659574,0.409316155,0.221975583,0.383778437,0.22826087,0.164285714,0.303605313,0.358325219,0.36,0.386104784,0.52676399,0.321285141,0
0.500725689,0.555084746,0.530849825,0.216892596,0.476953908,0.291836735,0.260761589,0.377640845,0.188829787,0.331914894,0.349851338,0.56936737,0.631058358,0.691699605,0.696428571,0.642314991,0.738072055,0.892571429,0.858769932,0.47810219,0.53145917,0
0.423802612,0.255649718,0.415599534,0.61105318,0.433867735,0.483673469,0.491721854,0.584507042,0.791666667,0.620212766,0.687809713,0.480577137,0.492581602,0.470355731,0.291964286,0.333017078,0.435248296,0.433142857,0.387243736,0.45620438,0.441767068,0
0.352685051,0.300847458,0.779976717,0.598540146,0.337675351,0.340816327,0.427980132,0.540492958,0.47251773,0.694680851,0.588701685,0.775804661,0.50049456,0.545454545,0.380357143,0.178368121,0.399221032,0.317714286,0.378132118,0.51459854,0.451137885,0
0.432510885,0.293785311,0.63096624,0.420229406,0.358717435,0.425510204,0.220198675,0.268485915,0.34751773,0.604255319,0.49950446,0.425083241,0.740850643,0.704545455,0.772321429,0.826375712,0.518987342,0.56,0.643507973,0.51703163,0.404283802,0
0.3904209,0.508474576,0.629802095,0.429614181,0.435871743,0.432653061,0.351821192,0.4375,0.572695035,0.592553191,0.661050545,0.514983352,0.597428289,0.475296443,0.578571429,0.492409867,0.573515093,0.308571429,0.544419134,0.418491484,0.364123159,0
0.367198839,0.632768362,0.436554133,0.435870699,0.486973948,0.291836735,0.309602649,0.452464789,0.35106383,0.423404255,0.242814668,0.536071032,0.50049456,0.62055336,0.564285714,0.747628083,0.450827653,0.564571429,0.517084282,0.596107056,0.360107095,0
0.821480406,0.539548023,0.36088475,0.562043796,0.27755511,0.210204082,0.151490066,0.292253521,0.24822695,0.377659574,0.365708622,0.699223085,0.590504451,0.745059289,0.85,0.781783681,0.900681597,0.869714286,0.766514806,0.53649635,0.689424364,0
0.394775036,0.463276836,0.571594878,0.450469239,0.310621242,0.645918367,0.594370861,0.565140845,0.468971631,0.628723404,0.362735382,0.703662597,0.664688427,0.376482213,0.502678571,0.371916509,0.35053554,0.349714286,0.32118451,0.555961071,0.382864793,0
0.494920174,0.605932203,0.525029104,0.510948905,0.488977956,0.48877551,0.517384106,0.651408451,0.625,0.64893617,0.448959366,0.655937847,0.472799209,0.249011858,0.426785714,0.170777989,0.255111977,0.372571429,0.697038724,0.684914842,0.429718876,0
0.420899855,0.526836158,0.733410943,0.610010428,0.645290581,0.739795918,0.79718543,0.652288732,0.470744681,0.687234043,0.289395441,0.386237514,0.212660732,0.277667984,0.345535714,0.337760911,0.414800389,0.164571429,0.282460137,0.346715328,0.315930388,0
0.558780842,0.237288136,0.227008149,0.383733055,0.20741483,0.374489796,0.310430464,0.621478873,0.542553191,0.764893617,0.662041625,0.827968923,0.753709199,0.640316206,0.422321429,0.467741935,0.59104187,0.442285714,0.529612756,0.262773723,0.591700134,0
0.480406386,0.583333333,0.50523865,0.315954119,0.5,0.639795918,0.410596026,0.655809859,0.733156028,0.730851064,0.702675917,0.506104329,0.37586548,0.443675889,0.350892857,0.277039848,0.225900682,0.482285714,0.517084282,0.48296837,0.613119143,0
0.583454282,0.326271186,0.526193248,0.291970803,0.389779559,0.139795918,0.472682119,0.348591549,0.35106383,0.35212766,0.197224975,0.650388457,0.695351137,0.747035573,0.738392857,0.750474383,0.637779942,0.746285714,0.43166287,0.265206813,0.285140562,0
0.210449927,0.483050847,0.830034924,0.662148071,0.677354709,0.729591837,0.799668874,0.580105634,0.52570922,0.462765957,0.255698712,0.309655938,0.276953511,0.394268775,0.244642857,0.371916509,0.421616358,0.288,0.370159453,0.352798054,0.618473896,0
0.412191582,0.516949153,0.40628638,0.426485923,0.322645291,0.214285714,0.394039735,0.518485915,0.359042553,0.544680851,0.510406343,0.500554939,0.673590504,0.708498024,0.58125,0.5028463,0.629016553,0.541714286,0.539863326,0.608272506,0.495314592,0
0.788098694,0.77259887,0.619324796,0.683003128,0.581162325,0.691836735,0.813741722,0.69278169,0.699468085,0.640425532,0.368681863,0.189789123,0.354104847,0.209486166,0.248214286,0.400379507,0.325219085,0.296,0.369020501,0.397810219,0.476572959,0
0.313497823,0.405367232,0.669383003,0.513034411,0.462925852,0.28877551,0.279801325,0.225352113,0.494680851,0.55,0.599603568,0.592674806,0.698318497,0.441699605,0.533928571,0.670777989,0.688412853,0.315428571,0.556947608,0.351581509,0.714859438,0
0.458635704,0.494350282,0.520372526,0.355578728,0.346693387,0.340816327,0.293046358,0.279049296,0.304964539,0.476595745,0.003964321,0.482796892,0.575667656,0.720355731,0.599107143,0.802656546,0.733203505,0.776,0.61047836,0.48296837,0.497991968,0
0.574746009,0.498587571,0.823050058,0.717413973,0.755511022,0.819387755,0.479304636,0.737676056,0.82535461,0.65106383,0.468780971,0.306326304,0.334322453,0.200592885,0.16875,0.24573055,0.465433301,0.390857143,0.348519362,0.375912409,0.21686747,0
0.428156749,0.398305085,0.466821886,0.335766423,0.374749499,0.497959184,0.475165563,0.716549296,0.738475177,0.685106383,0.667988107,0.772475028,0.489614243,0.475296443,0.450892857,0.284629981,0.375851996,0.478857143,0.496583144,0.52919708,0.436412316,0
0.235123367,0.155367232,0.53201397,0.460896767,0.336673347,0.426530612,0.493377483,0.48943662,0.330673759,0.281914894,0.273538157,0.51609323,0.65677547,0.529644269,0.333928571,0.525616698,0.568646543,0.533714286,0.304100228,0.555961071,0.337349398,0
0.531204644,0.457627119,0.616996508,0.558915537,0.298597194,0.23877551,0.22102649,0.366197183,0.480496454,0.35,0.194251734,0.619311876,0.660731949,0.633399209,0.6375,0.558823529,0.451801363,0.612571429,0.693621868,0.518248175,0.358768407,0
0.245283019,0.488700565,0.594877765,0.508863399,0.442885772,0.501020408,0.466059603,0.658450704,0.65070922,0.803191489,0.611496531,0.428412875,0.698318497,0.4743083,0.38125,0.260910816,0.246348588,0.325714286,0.30523918,0.667883212,0.3145917,0
0.322206096,0.673728814,0.60419092,0.623566215,0.393787575,0.520408163,0.42384106,0.726232394,0.646276596,0.835106383,0.64222002,0.610432852,0.694362018,0.315217391,0.250892857,0.413662239,0.265822785,0.209142857,0.481776765,0.346715328,0.294511379,0
0.300435414,0.378531073,0.573923166,0.300312826,0.337675351,0.318367347,0.441225166,0.457746479,0.510638298,0.422340426,0.252725471,0.540510544,0.494559842,0.546442688,0.795535714,0.731499051,0.70496592,0.604571429,0.444191344,0.583941606,0.570281124,0
0.483309144,0.360169492,0.470314319,0.43274244,0.284569138,0.166326531,0.302152318,0.48415493,0.57712766,0.606382979,0.489593657,0.749167592,0.548961424,0.510869565,0.5375,0.5,0.503407984,0.510857143,0.452164009,0.301703163,0.384203481,0
0.291727141,0.597457627,0.646100116,0.846715328,0.795591182,0.657142857,0.781456954,0.844190141,0.67641844,0.490425532,0.336967294,0.53718091,0.264094955,0.117588933,0.104464286,0.090132827,0.326192795,0.556571429,0.38952164,0.49270073,0.452476573,0
